step,station_id,water_level,max_water_level,inflow,outflow,gate_opening,total_generated,total_revenue
25446,0,14821.970356059288,2500000,14822.0,14821.970356094445,1.0,8545348.48483858,1197898.2369500755
25447,0,14821.970356059288,2500000,14822.0,14821.970356059288,1.0,8545689.39015677,1197934.30473274
25448,0,6723.970356059289,2500000,6724.0,14821.970356059288,1.0,8546030.29547496,1197956.0544920403
25449,0,6723.986552059288,2500000,6724.0,6723.970356059289,1.0,8546184.946793148,1197965.9212461407
25450,0,6723.986552026896,2500000,6724.0,6723.986552059288,1.0,8546339.598483846,1197975.788024007
25451,0,6723.986552026896,2500000,6724.0,6723.986552026896,1.0,8546494.250174543,1197985.6548018735
25452,0,4514.986552026896,2500000,4515.0,6723.986552026896,1.0,8546648.90186524,1197998.1506584818
25453,0,4514.990970026896,2500000,4515.0,4514.986552026896,1.0,8546752.746555937,1198006.54130949
25454,0,4514.990970018061,2500000,4515.0,4514.990970026896,1.0,8546856.591348248,1198014.9319687088
25455,0,4514.990970018061,2500000,4515.0,4514.990970018061,1.0,8546960.436140558,1198023.3226279274
25456,0,2597.99097001806,2500000,2598.0,4514.990970018061,1.0,8547064.280932868,1198033.6551847623
25457,0,2597.99480401806,2500000,2598.0,2597.99097001806,1.0,8547124.034725178,1198039.6006870973
25458,0,2597.9948040103923,2500000,2598.0,2597.99480401806,1.0,8547183.788605671,1198045.5461982063
25459,0,2597.9948040103923,2500000,2598.0,2597.9948040103923,1.0,8547243.542486163,1198051.4917093152
25460,0,1394.994804010392,2500000,1395.0,2597.9948040103923,1.0,8547303.296366654,1198058.4829133328
25461,0,1394.997210010392,2500000,1395.0,1394.994804010392,1.0,8547335.381247146,1198062.2368443504
25462,0,1394.99721000558,2500000,1395.0,1394.997210010392,1.0,8547367.466182977,1198065.9907818425
25463,0,1394.99721000558,2500000,1395.0,1394.99721000558,1.0,8547399.551118808,1198069.7447193346
25464,0,5427.99721000558,2500000,5428.0,1394.99721000558,1.0,8547431.636054639,1198073.0687186867
25465,0,5427.98914400558,2500000,5428.0,5427.99721000558,1.0,8547556.47999047,1198086.0025504387
25466,0,5427.9891440217125,2500000,5428.0,5427.98914400558,1.0,8547681.323740782,1198098.936362971
25467,0,5427.9891440217125,2500000,5428.0,5427.9891440217125,1.0,8547806.167491095,1198111.8701755034
25468,0,6549.9891440217125,2500000,6550.0,5427.9891440217125,1.0,8547931.011241408,1198119.6604255228
25469,0,6549.986900021712,2500000,6550.0,6549.9891440217125,1.0,8548081.66099172,1198129.0609699422
25470,0,6549.986900026201,2500000,6550.0,6549.986900021712,1.0,8548232.310690422,1198138.4615111412
25471,0,6549.986900026201,2500000,6550.0,6549.986900026201,1.0,8548382.960389122,1198147.86205234
25472,0,24518.9869000262,2500000,24519.0,6549.986900026201,1.0,8548533.610087823,1198158.7540255561
25473,0,24518.9509620262,2500000,24519.0,24518.9869000262,1.0,8549097.546786524,1198199.5266488723
25474,0,24518.95096209808,2500000,24519.0,24518.9509620262,1.0,8549661.48265865,1198240.299212427
25475,0,24518.95096209808,2500000,24519.0,24518.95096209808,1.0,8550225.418530779,1198281.071775982
25476,0,41336.95096209808,2500000,41337.0,24518.95096209808,1.0,8550789.354402907,1198312.4830040594
25477,0,57673.86828819616,2500000,41337.0,25000.0,1.0,8551364.354402907,1198344.5105040595
25478,0,74010.75294045958,2500000,41337.0,25000.0,1.0,8551939.354402907,1198376.5380040596
25479,0,90347.6049189537,2500000,41337.0,25000.0,1.0,8552514.354402907,1198408.5655040597
25480,0,101413.42422374387,2500000,36066.0,25000.0,1.0,8553089.354402907,1198475.2080040597
25481,0,112479.22139689543,2500000,36066.0,25000.0,1.0,8553664.354402907,1198541.8505040598
25482,0,123544.99643845264,2500000,36066.0,25000.0,1.0,8554239.354402907,1198608.49300406
25483,0,134610.74934845977,2500000,36066.0,25000.0,1.0,8554814.354402907,1198675.13550406
25484,0,139011.48012696108,2500000,29401.0,25000.0,1.0,8555389.354402907,1198742.5255040599
25485,0,143412.20210400084,2500000,29401.0,25000.0,1.0,8555964.354402907,1198809.9155040598
25486,0,147812.91527959664,2500000,29401.0,25000.0,1.0,8556539.354402907,1198877.3055040597
25487,0,152213.61965376607,2500000,29401.0,25000.0,1.0,8557114.354402907,1198944.6955040595
25488,0,156822.31522652679,2500000,29609.0,25000.0,1.0,8557689.354402907,1199035.0855040594
25489,0,161431.00158189633,2500000,29609.0,25000.0,1.0,8558264.354402907,1199125.4755040593
25490,0,166039.67871989319,2500000,29609.0,25000.0,1.0,8558839.354402907,1199215.8655040592
25491,0,170648.34664053575,2500000,29609.0,25000.0,1.0,8559414.354402907,1199306.2555040591
25492,0,171072.00534384247,2500000,25424.0,25000.0,1.0,8559989.354402907,1199397.6805040592
25493,0,171495.6631998318,2500000,25424.0,25000.0,1.0,8560564.354402907,1199489.1055040592
25494,0,171919.3202085054,2500000,25424.0,25000.0,1.0,8561139.354402907,1199580.5305040593
25495,0,172342.976369865,2500000,25424.0,25000.0,1.0,8561714.354402907,1199671.9555040593
25496,0,162105.63168391227,2500000,14763.0,25000.0,1.0,8562289.354402907,1199704.4430040594
25497,0,151868.3074726489,2500000,14763.0,25000.0,1.0,8562864.354402907,1199736.9305040594
25498,0,141631.00373603398,2500000,14763.0,25000.0,1.0,8563439.354402907,1199769.4180040595
25499,0,131393.72047402652,2500000,14763.0,25000.0,1.0,8564014.354402907,1199801.9055040595
25500,0,121139.45768658558,2500000,14746.0,25000.0,1.0,8564589.354402907,1199845.0880040596
25501,0,110885.21540767021,2500000,14746.0,25000.0,1.0,8565164.354402907,1199888.2705040597
25502,0,100630.9936372394,2500000,14746.0,25000.0,1.0,8565739.354402907,1199931.4530040598
25503,0,90376.79237525213,2500000,14746.0,25000.0,1.0,8566314.354402907,1199974.63550406
25504,0,73778.61162166738,2500000,8402.0,25000.0,1.0,8566889.354402907,1200011.89550406
25505,0,57180.46406444414,2500000,8402.0,25000.0,1.0,8567464.354402907,1200049.15550406
25506,0,40582.34970351601,2500000,8402.0,25000.0,1.0,8568039.354402907,1200086.41550406
25507,0,23984.268538816606,2500000,8402.0,25000.0,1.0,8568614.354402907,1200123.67550406
25508,0,11754.952031462924,2500000,11755.0,23984.268538816606,1.0,8569165.9925793,1200156.553139373
25509,0,11754.976490095938,2500000,11755.0,11754.952031462924,1.0,8569436.356476024,1200172.6668276177
25510,0,11754.97649004702,2500000,11755.0,11754.976490095938,1.0,8569706.720935296,1200188.7805493902
25511,0,11754.97649004702,2500000,11755.0,11754.97649004702,1.0,8569977.085394567,1200204.8942711628
25512,0,23650.976490047018,2500000,23651.0,11754.97649004702,1.0,8570247.449853837,1200256.2364819783
25513,0,23650.952698047022,2500000,23651.0,23650.976490047018,1.0,8570791.422313109,1200359.536851994
25514,0,23650.952698094607,2500000,23651.0,23650.952698047022,1.0,8571335.394225163,1200462.8371180932
25515,0,23650.952698094607,2500000,23651.0,23650.952698094607,1.0,8571879.36613722,1200566.1373841926
25516,0,31406.952698094603,2500000,31407.0,23650.952698094607,1.0,8572423.338049276,1200710.2355436962
25517,0,37813.88988418921,2500000,31407.0,25000.0,1.0,8572998.338049276,1200862.553043696
25518,0,44220.814256409445,2500000,31407.0,25000.0,1.0,8573573.338049276,1201014.870543696
25519,0,50627.72581478093,2500000,31407.0,25000.0,1.0,8574148.338049276,1201167.1880436959
25520,0,66507.6245593293,2500000,40880.0,25000.0,1.0,8574723.338049276,1201395.290543696
25521,0,82387.49154408019,2500000,40880.0,25000.0,1.0,8575298.338049276,1201623.393043696
25522,0,98267.3267690971,2500000,40880.0,25000.0,1.0,8575873.338049276,1201851.495543696
25523,0,114147.13023444357,2500000,40880.0,25000.0,1.0,8576448.338049276,1202079.598043696
25524,0,101493.9019401831,2500000,12347.0,25000.0,1.0,8577023.338049276,1202167.745543696
25525,0,88840.69895237923,2500000,12347.0,25000.0,1.0,8577598.338049276,1202255.893043696
25526,0,76187.52127098133,2500000,12347.0,25000.0,1.0,8578173.338049276,1202344.040543696
25527,0,63534.368895938795,2500000,12347.0,25000.0,1.0,8578748.338049276,1202432.1880436959
25528,0,48613.241827201,2500000,10079.0,25000.0,1.0,8579323.338049276,1202517.0005436959
25529,0,33692.14460071735,2500000,10079.0,25000.0,1.0,8579898.338049276,1202601.8130436959
25530,0,18771.07721642815,2500000,10079.0,25000.0,1.0,8580473.338049276,1202686.6255436959
25531,0,10078.962457845568,2500000,10079.0,18771.07721642815,1.0,8580905.072825253,1202750.3064231526
25532,0,18670.979842075085,2500000,18671.0,10078.962457845568,1.0,8581136.888961783,1202778.4025389
25533,0,18670.962658040316,2500000,18671.0,18670.979842075085,1.0,8581566.32149815,1202830.4497623078
25534,0,18670.962658074684,2500000,18671.0,18670.962658040316,1.0,8581995.753639285,1202882.4969378135
25535,0,18670.962658074684,2500000,18671.0,18670.962658074684,1.0,8582425.18578042,1202934.5441133191
25536,0,21398.962658074684,2500000,21399.0,18670.962658074684,1.0,8582854.617921557,1202981.9963649146
25537,0,21398.957202074685,2500000,21399.0,21398.962658074684,1.0,8583346.794062693,1203036.38182851
25538,0,21398.957202085596,2500000,21399.0,21398.957202074685,1.0,8583838.97007834,1203090.7672782391
25539,0,21398.957202085596,2500000,21399.0,21398.957202085596,1.0,8584331.146093987,1203145.1527279683
25540,0,15235.957202085596,2500000,15236.0,21398.957202085596,1.0,8584823.322109634,1203198.6522608693
25541,0,15235.969528085596,2500000,15236.0,15235.957202085596,1.0,8585173.749125281,1203236.7436774701
25542,0,15235.969528060945,2500000,15236.0,15235.969528085596,1.0,8585524.176424427,1203274.8351248873
25543,0,15235.969528060945,2500000,15236.0,15235.969528060945,1.0,8585874.603723573,1203312.9265723045
25544,0,7664.969528060945,2500000,7665.0,15235.969528060945,1.0,8586225.031022718,1203338.4026369522
25545,0,7664.984670060944,2500000,7665.0,7664.969528060945,1.0,8586401.325321864,1203351.2192325
25546,0,7664.984670030661,2500000,7665.0,7664.984670060944,1.0,8586577.619969275,1203364.0358533668
25547,0,7664.984670030661,2500000,7665.0,7664.984670030661,1.0,8586753.914616685,1203376.8524742336
25548,0,2484.9846700306607,2500000,2485.0,7664.984670030661,1.0,8586930.209264096,1203384.6799565786
25549,0,2484.99503003066,2500000,2485.0,2484.9846700306607,1.0,8586987.363911506,1203387.2176229237
25550,0,2484.99503000994,2500000,2485.0,2484.99503003066,1.0,8587044.518797196,1203389.7552998483
25551,0,2484.99503000994,2500000,2485.0,2484.99503000994,1.0,8587101.673682887,1203392.2929767729
25552,0,2333.99503000994,2500000,2334.0,2484.99503000994,1.0,8587158.828568578,1203397.4026235535
25553,0,2333.9953320099403,2500000,2334.0,2333.99503000994,1.0,8587212.510454267,1203402.2017841341
25554,0,2333.995332009336,2500000,2334.0,2333.9953320099403,1.0,8587266.192346903,1203407.0009453357
25555,0,2333.995332009336,2500000,2334.0,2333.995332009336,1.0,8587319.874239538,1203411.8001065373
25556,0,1145.9953320093362,2500000,1146.0,2333.995332009336,1.0,8587373.556132173,1203416.9589364196
25557,0,1145.997708009336,2500000,1146.0,1145.9953320093362,1.0,8587399.91402481,1203419.491929902
25558,0,1145.997708004584,2500000,1146.0,1145.997708009336,1.0,8587426.271972094,1203422.024928636
25559,0,1145.997708004584,2500000,1146.0,1145.997708004584,1.0,8587452.629919378,1203424.5579273698
25560,0,2975.9977080045837,2500000,2976.0,1145.997708004584,1.0,8587478.987866662,1203426.0550587755
25561,0,2975.9940480045843,2500000,2976.0,2975.9977080045837,1.0,8587547.435813947,1203429.9429021813
25562,0,2975.994048011904,2500000,2976.0,2975.9940480045843,1.0,8587615.88367705,1203433.8307408057
25563,0,2975.994048011904,2500000,2976.0,2975.994048011904,1.0,8587684.331540154,1203437.7185794301
25564,0,15409.994048011904,2500000,15410.0,2975.994048011904,1.0,8587752.779403258,1203447.7598809474
25565,0,15409.969180011905,2500000,15410.0,15409.994048011904,1.0,8588107.209266363,1203499.7547418647
25566,0,15409.96918006164,2500000,15410.0,15409.969180011905,1.0,8588461.638557503,1203551.749518875
25567,0,15409.96918006164,2500000,15410.0,15409.96918006164,1.0,8588816.067848645,1203603.7442958856
25568,0,18585.969180061642,2500000,18586.0,15409.96918006164,1.0,8589170.497139787,1203623.16702104
25569,0,18585.96282806164,2500000,18586.0,18585.969180061642,1.0,8589597.974430928,1203646.5927765947
25570,0,18585.962828074345,2500000,18586.0,18585.96282806164,1.0,8590025.451575974,1203670.0185241431
25571,0,18585.962828074345,2500000,18586.0,18585.962828074345,1.0,8590452.92872102,1203693.4442716916
25572,0,38584.96282807435,2500000,38585.0,18585.962828074345,1.0,8590880.405866066,1203715.6730832339
25573,0,52169.88565814869,2500000,38585.0,25000.0,1.0,8591455.405866066,1203745.5730832338
25574,0,65754.78131837738,2500000,38585.0,25000.0,1.0,8592030.405866066,1203775.4730832337
25575,0,79339.64980881475,2500000,38585.0,25000.0,1.0,8592605.405866066,1203805.3730832336
25576,0,84197.49112951514,2500000,29858.0,25000.0,1.0,8593180.405866066,1203860.5155832337
25577,0,89055.32273453288,2500000,29858.0,25000.0,1.0,8593755.405866066,1203915.6580832337
25578,0,93913.14462388742,2500000,29858.0,25000.0,1.0,8594330.405866066,1203970.8005832338
25579,0,98770.95679759818,2500000,29858.0,25000.0,1.0,8594905.405866066,1204025.943083234
25580,0,110861.75925568459,2500000,37091.0,25000.0,1.0,8595480.405866066,1204110.928083234
25581,0,122952.53753216608,2500000,37091.0,25000.0,1.0,8596055.405866066,1204195.913083234
25582,0,135043.29162709104,2500000,37091.0,25000.0,1.0,8596630.405866066,1204280.8980832342
25583,0,147134.0215405078,2500000,37091.0,25000.0,1.0,8597205.405866066,1204365.8830832343
25584,0,145946.72727246472,2500000,23813.0,25000.0,1.0,8597780.405866066,1204438.5630832342
25585,0,144759.4353790102,2500000,23813.0,25000.0,1.0,8598355.405866066,1204511.2430832342
25586,0,143572.14586013943,2500000,23813.0,25000.0,1.0,8598930.405866066,1204583.923083234
25587,0,142384.85871584772,2500000,23813.0,25000.0,1.0,8599505.405866066,1204656.603083234
25588,0,130468.57394613029,2500000,13084.0,25000.0,1.0,8600080.405866066,1204703.638083234
25589,0,118552.3130089824,2500000,13084.0,25000.0,1.0,8600655.405866066,1204750.6730832339
25590,0,106636.07590435639,2500000,13084.0,25000.0,1.0,8601230.405866066,1204797.7080832338
25591,0,94719.86263220459,2500000,13084.0,25000.0,1.0,8601805.405866066,1204844.7430832337
25592,0,88537.67319247933,2500000,18818.0,25000.0,1.0,8602380.405866066,1204886.1430832336
25593,0,82355.49611713295,2500000,18818.0,25000.0,1.0,8602955.405866066,1204927.5430832335
25594,0,76173.33140614071,2500000,18818.0,25000.0,1.0,8603530.405866066,1204968.9430832334
25595,0,69991.1790594779,2500000,18818.0,25000.0,1.0,8604105.405866066,1205010.3430832333
25596,0,52413.039077119785,2500000,7422.0,25000.0,1.0,8604680.405866066,1205032.0780832334
25597,0,34834.93425104163,2500000,7422.0,25000.0,1.0,8605255.405866066,1205053.8130832335
25598,0,17256.864581173133,2500000,7422.0,25000.0,1.0,8605830.405866066,1205075.5480832336
25599,0,7421.965486270839,2500000,7422.0,17256.864581173133,1.0,8606227.313751433,1205090.5512013005
25600,0,8348.985156069028,2500000,8349.0,7421.965486270839,1.0,8606398.018957617,1205101.5446165786
25601,0,8348.983302029688,2500000,8349.0,8348.985156069028,1.0,8606590.045616206,1205113.9111333918
25602,0,8348.983302033397,2500000,8349.0,8348.983302029688,1.0,8606782.072232153,1205126.2776474587
25603,0,8348.983302033397,2500000,8349.0,8348.983302033397,1.0,8606974.0988481,1205138.6441615256
25604,0,9213.983302033397,2500000,9214.0,8348.983302033397,1.0,8607166.125464048,1205147.6118044904
25605,0,9213.981572033397,2500000,9214.0,9213.983302033397,1.0,8607378.047079995,1205157.5085439552
25606,0,9213.981572036857,2500000,9214.0,9213.981572033397,1.0,8607589.968656152,1205167.4052815617
25607,0,9213.981572036857,2500000,9214.0,9213.981572036857,1.0,8607801.89023231,1205177.3020191682
25608,0,17517.981572036857,2500000,17518.0,9213.981572036857,1.0,8608013.811808467,1205207.1193849335
25609,0,17517.964964036855,2500000,17518.0,17517.981572036857,1.0,8608416.725384625,1205263.8093250988
25610,0,17517.964964070074,2500000,17518.0,17517.964964036855,1.0,8608819.638578797,1205320.4992115188
25611,0,17517.964964070074,2500000,17518.0,17517.964964070074,1.0,8609222.55177297,1205377.189097939
25612,0,34738.96496407007,2500000,34739.0,17517.964964070074,1.0,8609625.464967145,1205495.242663832
25613,0,44477.89548614014,2500000,34739.0,25000.0,1.0,8610200.464967145,1205663.717663832
25614,0,54216.806530349175,2500000,34739.0,25000.0,1.0,8610775.464967145,1205832.192663832
25615,0,63955.698096736116,2500000,34739.0,25000.0,1.0,8611350.464967145,1206000.6676638322
25616,0,69467.57018533992,2500000,30512.0,25000.0,1.0,8611925.464967145,1206170.9251638323
25617,0,74979.43125019956,2500000,30512.0,25000.0,1.0,8612500.464967145,1206341.1826638323
25618,0,80491.28129133706,2500000,30512.0,25000.0,1.0,8613075.464967145,1206511.4401638324
25619,0,86003.12030877448,2500000,30512.0,25000.0,1.0,8613650.464967145,1206681.6976638325
25620,0,86727.94830253387,2500000,25725.0,25000.0,1.0,8614225.464967145,1206865.3526638325
25621,0,87452.77484663727,2500000,25725.0,25000.0,1.0,8614800.464967145,1207049.0076638325
25622,0,88177.59994108758,2500000,25725.0,25000.0,1.0,8615375.464967145,1207232.6626638325
25623,0,88902.42358588771,2500000,25725.0,25000.0,1.0,8615950.464967145,1207416.3176638326
25624,0,75233.24578104055,2500000,11331.0,25000.0,1.0,8616525.464967145,1207511.6526638325
25625,0,61564.09531454899,2500000,11331.0,25000.0,1.0,8617100.464967145,1207606.9876638325
25626,0,47894.97218635837,2500000,11331.0,25000.0,1.0,8617675.464967145,1207702.3226638325
25627,0,34225.876396413994,2500000,11331.0,25000.0,1.0,8618250.464967145,1207797.6576638324
25628,0,29983.807944661203,2500000,20758.0,25000.0,1.0,8618825.464967145,1207875.1676638324
25629,0,25741.747977045314,2500000,20758.0,25000.0,1.0,8619400.464967145,1207952.6776638324
25630,0,21499.69649354936,2500000,20758.0,25000.0,1.0,8619975.464967145,1208030.1876638324
25631,0,20757.957000607013,2500000,20758.0,21499.69649354936,1.0,8620469.957986496,1208096.845322841
25632,0,17170.958484086,2500000,17171.0,20757.957000607013,1.0,8620947.39099751,1208139.193630918
25633,0,17170.965658083034,2500000,17171.0,17170.958484086,1.0,8621342.323042644,1208174.2241033213
25634,0,17170.965658068686,2500000,17171.0,17170.965658083034,1.0,8621737.25525278,1208209.2545903604
25635,0,17170.965658068686,2500000,17171.0,17170.965658068686,1.0,8622132.187462917,1208244.2850773996
25636,0,12094.965658068686,2500000,12095.0,17170.965658068686,1.0,8622527.119673053,1208278.3677271344
25637,0,12094.975810068685,2500000,12095.0,12094.965658068686,1.0,8622805.303883187,1208302.375024469
25638,0,12094.975810048381,2500000,12095.0,12094.975810068685,1.0,8623083.48832682,1208326.3823419546
25639,0,12094.975810048381,2500000,12095.0,12094.975810048381,1.0,8623361.67277045,1208350.38965944
25640,0,8559.975810048381,2500000,8560.0,12094.975810048381,1.0,8623639.85721408,1208372.9782362627
25641,0,8559.982880048381,2500000,8560.0,8559.975810048381,1.0,8623836.73665771,1208388.9648470855
25642,0,8559.98288003424,2500000,8560.0,8559.982880048381,1.0,8624033.616263952,1208404.9514711122
25643,0,8559.98288003424,2500000,8560.0,8559.98288003424,1.0,8624230.495870193,1208420.9380951389
25644,0,3760.98288003424,2500000,3761.0,8559.98288003424,1.0,8624427.375476435,1208434.188092639
25645,0,3760.9924780342403,2500000,3761.0,3760.98288003424,1.0,8624513.878082676,1208440.009718039
25646,0,3760.992478015044,2500000,3761.0,3760.9924780342403,1.0,8624600.38090967,1208445.8313582959
25647,0,3760.992478015044,2500000,3761.0,3760.992478015044,1.0,8624686.883736664,1208451.6529985527
25648,0,1058.992478015044,2500000,1059.0,3760.992478015044,1.0,8624773.386563659,1208455.156363046
25649,0,1058.997882015044,2500000,1059.0,1058.992478015044,1.0,8624797.743390653,1208456.1428145394
25650,0,1058.997882004236,2500000,1059.0,1058.997882015044,1.0,8624822.10034194,1208457.1292710665
25651,0,1058.997882004236,2500000,1059.0,1058.997882004236,1.0,8624846.457293227,1208458.1157275937
25652,0,1043.997882004236,2500000,1044.0,1058.997882004236,1.0,8624870.814244514,1208460.246960831
25653,0,1043.997912004236,2500000,1044.0,1043.997882004236,1.0,8624894.8261958,1208462.3480065686
25654,0,1043.997912004176,2500000,1044.0,1043.997912004236,1.0,8624918.838147776,1208464.4490523664
25655,0,1043.997912004176,2500000,1044.0,1043.997912004176,1.0,8624942.850099752,1208466.5500981642
25656,0,6310.997912004176,2500000,6311.0,1043.997912004176,1.0,8624966.862051727,1208469.4435383773
25657,0,6310.987378004176,2500000,6311.0,6310.997912004176,1.0,8625112.015003704,1208486.9344690903
25658,0,6310.987378025245,2500000,6311.0,6310.987378004176,1.0,8625257.167713398,1208504.4253706085
25659,0,6310.987378025245,2500000,6311.0,6310.987378025245,1.0,8625402.320423093,1208521.9162721266
25660,0,12801.987378025246,2500000,12802.0,6310.987378025245,1.0,8625547.473132787,1208539.6103874384
25661,0,12801.974396025245,2500000,12802.0,12801.987378025246,1.0,8625841.918842481,1208575.5033194502
25662,0,12801.974396051208,2500000,12802.0,12801.974396025245,1.0,8626136.36425359,1208611.3962150642
25663,0,12801.974396051208,2500000,12802.0,12801.974396051208,1.0,8626430.809664698,1208647.2891106785
25664,0,20943.97439605121,2500000,20944.0,12801.974396051208,1.0,8626725.255075807,1208665.485837085
25665,0,20943.95811205121,2500000,20944.0,20943.97439605121,1.0,8627206.966486916,1208695.2556022916
25666,0,20943.958112083776,2500000,20944.0,20943.95811205121,1.0,8627688.677523494,1208725.025344352
25667,0,20943.958112083776,2500000,20944.0,20943.958112083776,1.0,8628170.388560072,1208754.7950864125
25668,0,63347.958112083776,2500000,63348.0,20943.958112083776,1.0,8628652.09959665,1208795.8850378327
25669,0,101695.83141616755,2500000,63348.0,25000.0,1.0,8629227.09959665,1208844.9325378328
25670,0,140043.62802450472,2500000,63348.0,25000.0,1.0,8629802.09959665,1208893.9800378329
25671,0,178391.34793724868,2500000,63348.0,25000.0,1.0,8630377.09959665,1208943.027537833
25672,0,196690.99115455282,2500000,43300.0,25000.0,1.0,8630952.09959665,1209023.010037833
25673,0,214990.5977725705,2500000,43300.0,25000.0,1.0,8631527.09959665,1209102.9925378328
25674,0,233290.16779137496,2500000,43300.0,25000.0,1.0,8632102.09959665,1209182.9750378327
25675,0,251589.70121103938,2500000,43300.0,25000.0,1.0,8632677.09959665,1209262.9575378327
25676,0,255672.19803163697,2500000,29083.0,25000.0,1.0,8633252.09959665,1209329.6000378327
25677,0,259754.68668724093,2500000,29083.0,25000.0,1.0,8633827.09959665,1209396.2425378328
25678,0,263837.16717786755,2500000,29083.0,25000.0,1.0,8634402.09959665,1209462.885037833
25679,0,267919.6395035332,2500000,29083.0,25000.0,1.0,8634977.09959665,1209529.527537833
25680,0,259479.1036642542,2500000,16560.0,25000.0,1.0,8635552.09959665,1209580.070037833
25681,0,251038.58470604688,2500000,16560.0,25000.0,1.0,8636127.09959665,1209630.612537833
25682,0,242598.08262887748,2500000,16560.0,25000.0,1.0,8636702.09959665,1209681.155037833
25683,0,234157.59743271224,2500000,16560.0,25000.0,1.0,8637277.09959665,1209731.697537833
25684,0,224477.12911751738,2500000,15320.0,25000.0,1.0,8637852.09959665,1209786.7825378329
25685,0,214796.68016325915,2500000,15320.0,25000.0,1.0,8638427.09959665,1209841.8675378328
25686,0,205116.25056989884,2500000,15320.0,25000.0,1.0,8639002.09959665,1209896.9525378328
25687,0,195435.8403373977,2500000,15320.0,25000.0,1.0,8639577.09959665,1209952.0375378327
25688,0,190883.44946571704,2500000,20448.0,25000.0,1.0,8640152.09959665,1209997.0025378328
25689,0,186331.0676988181,2500000,20448.0,25000.0,1.0,8640727.09959665,1210041.967537833
25690,0,181778.6950366827,2500000,20448.0,25000.0,1.0,8641302.09959665,1210086.932537833
25691,0,177226.33147929265,2500000,20448.0,25000.0,1.0,8641877.09959665,1210131.897537833
25692,0,164192.9770266297,2500000,11967.0,25000.0,1.0,8642452.09959665,1210166.9150378332
25693,0,151159.64864067564,2500000,11967.0,25000.0,1.0,8643027.09959665,1210201.9325378332
25694,0,138126.34632137837,2500000,11967.0,25000.0,1.0,8643602.09959665,1210236.9500378333
25695,0,125093.07006868573,2500000,11967.0,25000.0,1.0,8644177.09959665,1210271.9675378334
25696,0,106743.81988254559,2500000,6651.0,25000.0,1.0,8644752.09959665,1210301.4650378334
25697,0,88394.60639490583,2500000,6651.0,25000.0,1.0,8645327.09959665,1210330.9625378335
25698,0,70045.42960569305,2500000,6651.0,25000.0,1.0,8645902.09959665,1210360.4600378335
25699,0,51696.28951483384,2500000,6651.0,25000.0,1.0,8646477.09959665,1210389.9575378336
25700,0,39739.18612225482,2500000,13043.0,25000.0,1.0,8647052.09959665,1210427.9650378337
25701,0,27782.106643882573,2500000,13043.0,25000.0,1.0,8647627.09959665,1210465.9725378337
25702,0,15825.051079669287,2500000,13043.0,25000.0,1.0,8648202.09959665,1210503.9800378338
25703,0,13042.968349897841,2500000,13043.0,15825.051079669287,1.0,8648566.075771483,1210528.0388629902
25704,0,15354.973914063301,2500000,15355.0,13042.968349897841,1.0,8648866.064043531,1210565.0274169338
25705,0,15354.969290052173,2500000,15355.0,15354.973914063301,1.0,8649219.228443556,1210608.5725874568
25706,0,15354.96929006142,2500000,15355.0,15354.969290052173,1.0,8649572.392737227,1210652.1177448665
25707,0,15354.96929006142,2500000,15355.0,15354.96929006142,1.0,8649925.557030898,1210695.6629022763
25708,0,42423.96929006142,2500000,42424.0,15354.96929006142,1.0,8650278.721324569,1210822.025086552
25709,0,59847.88444212284,2500000,42424.0,25000.0,1.0,8650853.721324569,1211027.760086552
25710,0,77271.76474635396,2500000,42424.0,25000.0,1.0,8651428.721324569,1211233.495086552
25711,0,94695.61020282446,2500000,42424.0,25000.0,1.0,8652003.721324569,1211439.2300865522
25712,0,105817.42081160407,2500000,36122.0,25000.0,1.0,8652578.721324569,1211640.7675865523
25713,0,116939.20917676245,2500000,36122.0,25000.0,1.0,8653153.721324569,1211842.3050865524
25714,0,128060.9752983441,2500000,36122.0,25000.0,1.0,8653728.721324569,1212043.8425865525
25715,0,139182.7191763935,2500000,36122.0,25000.0,1.0,8654303.721324569,1212245.3800865526
25716,0,131214.44081095516,2500000,17032.0,25000.0,1.0,8654878.721324569,1212366.9925865526
25717,0,123246.17838207354,2500000,17032.0,25000.0,1.0,8655453.721324569,1212488.6050865527
25718,0,115277.93188971678,2500000,17032.0,25000.0,1.0,8656028.721324569,1212610.2175865527
25719,0,107309.70133385301,2500000,17032.0,25000.0,1.0,8656603.721324569,1212731.8300865528
25720,0,92059.48671445035,2500000,9750.0,25000.0,1.0,8657178.721324569,1212813.8825865528
25721,0,76809.30259547693,2500000,9750.0,25000.0,1.0,8657753.721324569,1212895.9350865528
25722,0,61559.14897687174,2500000,9750.0,25000.0,1.0,8658328.721324569,1212977.9875865527
25723,0,46309.02585857379,2500000,9750.0,25000.0,1.0,8658903.721324569,1213060.0400865527
25724,0,27969.933240522074,2500000,6661.0,25000.0,1.0,8659478.721324569,1213084.9375865527
25725,0,9630.877300655593,2500000,6661.0,25000.0,1.0,8660053.721324569,1213109.8350865527
25726,0,6660.980738245399,2500000,6661.0,9630.877300655593,1.0,8660275.231502485,1213119.4264772565
25727,0,6660.986678038524,2500000,6661.0,6660.980738245399,1.0,8660428.434059463,1213126.0601479737
