month,day,hour,base_price_€kWh,final_price_€kWh
10,5,9,0.059,0.0817
10,5,10,0.1174,0.1141
10,5,11,0.1165,0.1252
10,5,12,0.1164,0.1406
10,5,13,0.1142,0.0962
10,5,14,0.0559,0.068
10,5,15,0.0558,0.018
10,5,16,0.0563,0.0462
10,5,17,0.0555,0.0427
10,5,18,0.1467,0.1007
10,5,19,0.2465,0.2333
10,5,20,0.2481,0.2721
10,5,21,0.2268,0.2666
10,5,22,0.1604,0.17
10,5,23,0.1186,0.0989
10,6,0,0.0943,0.103
10,6,1,0.0782,0.0806
10,6,2,0.0693,0.0855
10,6,3,0.0653,0.078
10,6,4,0.0699,0.0705
10,6,5,0.0766,0.0594
10,6,6,0.1046,0.0875
10,6,7,0.1391,0.12
10,6,8,0.0862,0.0794
10,6,9,0.059,0.063
10,6,10,0.1174,0.1383
10,6,11,0.1165,0.115
10,6,12,0.1164,0.1168
10,6,13,0.1142,0.1183
10,6,14,0.0559,0.0487
10,6,15,0.0558,0.0429
10,6,16,0.0563,0.0316
10,6,17,0.0555,0.0459
10,6,18,0.1467,0.1641
10,6,19,0.2465,0.2032
10,6,20,0.2481,0.2334
10,6,21,0.2268,0.2532
10,6,22,0.1604,0.1813
10,6,23,0.1186,0.0866
10,7,0,0.0943,0.1178
10,7,1,0.0782,0.1003
10,7,2,0.0693,0.0497
10,7,3,0.0653,0.0519
10,7,4,0.0699,0.0908
10,7,5,0.0766,0.0738
10,7,6,0.1046,0.0465
10,7,7,0.1391,0.0905
10,7,8,0.0862,0.0808
10,7,9,0.059,0.0419
10,7,10,0.1174,0.1052
10,7,11,0.1165,0.1174
10,7,12,0.1164,0.1589
10,7,13,0.1142,0.1059
10,7,14,0.0559,0.0709
10,7,15,0.0558,0.0757
10,7,16,0.0563,0.0765
10,7,17,0.0555,0.0595
10,7,18,0.1467,0.0747
10,7,19,0.2465,0.2749
10,7,20,0.2481,0.3132
10,7,21,0.2268,0.2222
10,7,22,0.1604,0.2303
10,7,23,0.1186,0.1441
10,8,0,0.0943,0.1077
10,8,1,0.0782,0.0995
10,8,2,0.0693,0.0751
10,8,3,0.0653,0.0246
10,8,4,0.0699,0.0612
10,8,5,0.0766,0.0995
10,8,6,0.1046,0.0835
10,8,7,0.1391,0.1314
10,8,8,0.0862,0.0637
10,8,9,0.059,0.0854
10,8,10,0.1174,0.1667
10,8,11,0.1165,0.0907
10,8,12,0.1164,0.1207
10,8,13,0.1142,0.0948
10,8,14,0.0559,0.0645
10,8,15,0.0558,0.0629
10,8,16,0.0563,0.0678
10,8,17,0.0555,0.0601
10,8,18,0.1467,0.2544
10,8,19,0.2465,0.1832
10,8,20,0.2481,0.142
10,8,21,0.2268,0.2045
10,8,22,0.1604,0.0975
10,8,23,0.1186,0.0744
10,9,0,0.0943,0.0707
10,9,1,0.0782,0.0602
10,9,2,0.0693,0.0528
10,9,3,0.0653,0.0738
10,9,4,0.0699,0.0611
10,9,5,0.0766,0.0732
10,9,6,0.1046,0.128
10,9,7,0.1391,0.1125
10,9,8,0.0862,0.0805
10,9,9,0.059,0.0644
10,9,10,0.1174,0.0604
10,9,11,0.1165,0.047
10,9,12,0.1164,0.1264
10,9,13,0.1142,0.1283
10,9,14,0.0559,0.0847
10,9,15,0.0558,0.058
10,9,16,0.0563,0.0679
10,9,17,0.0555,0.0528
10,9,18,0.1467,0.1576
10,9,19,0.2465,0.3493
10,9,20,0.2481,0.1164
10,9,21,0.2268,0.2503
10,9,22,0.1604,0.246
10,9,23,0.1186,0.127
10,10,0,0.0943,0.1332
10,10,1,0.0782,0.0659
10,10,2,0.0693,0.0687
10,10,3,0.0653,0.0659
10,10,4,0.0699,0.0312
10,10,5,0.0766,0.0542
10,10,6,0.1046,0.0759
10,10,7,0.1391,0.1677
10,10,8,0.0862,0.105
10,10,9,0.059,0.0638
10,10,10,0.1174,0.1415
10,10,11,0.1165,0.1117
10,10,12,0.1164,0.1513
10,10,13,0.1142,0.1145
10,10,14,0.0559,0.0567
10,10,15,0.0558,0.0521
10,10,16,0.0563,0.066
10,10,17,0.0555,0.0497
10,10,18,0.1467,0.1825
10,10,19,0.2465,0.1767
10,10,20,0.2481,0.18
10,10,21,0.2268,0.2658
10,10,22,0.1604,0.1568
10,10,23,0.1186,0.1052
10,11,0,0.0943,0.1153
10,11,1,0.0782,0.0663
10,11,2,0.0693,0.0658
10,11,3,0.0653,0.0882
10,11,4,0.0699,0.0968
10,11,5,0.0766,0.1067
10,11,6,0.1046,0.0972
10,11,7,0.1391,0.182
10,11,8,0.0862,0.0658
10,11,9,0.059,0.0457
10,11,10,0.1174,0.0484
10,11,11,0.1165,0.1652
10,11,12,0.1164,0.0912
10,11,13,0.1142,0.1106
10,11,14,0.0559,0.0432
10,11,15,0.0558,0.0655
10,11,16,0.0563,0.051
10,11,17,0.0555,0.0374
10,11,18,0.1467,0.1629
10,11,19,0.2465,0.1582
10,11,20,0.2481,0.1962
10,11,21,0.2268,0.1073
10,11,22,0.1604,0.1033
10,11,23,0.1186,0.1239
10,12,0,0.0943,0.048
10,12,1,0.0782,0.0492
10,12,2,0.0693,0.0693
10,12,3,0.0653,0.0565
10,12,4,0.0699,0.1048
10,12,5,0.0766,0.1117
10,12,6,0.1046,0.0819
10,12,7,0.1391,0.1585
10,12,8,0.0862,0.1024
10,12,9,0.059,0.0502
10,12,10,0.1174,0.0735
10,12,11,0.1165,0.1161
10,12,12,0.1164,0.1113
10,12,13,0.1142,0.1018
10,12,14,0.0559,0.0621
10,12,15,0.0558,0.0453
10,12,16,0.0563,0.0401
10,12,17,0.0555,0.057
10,12,18,0.1467,0.1609
10,12,19,0.2465,0.174
10,12,20,0.2481,0.3057
10,12,21,0.2268,0.1264
10,12,22,0.1604,0.1372
10,12,23,0.1186,0.111
10,13,0,0.0943,0.0793
10,13,1,0.0782,0.0672
10,13,2,0.0693,0.1017
10,13,3,0.0653,0.0514
10,13,4,0.0699,0.1126
10,13,5,0.0766,0.085
10,13,6,0.1046,0.107
10,13,7,0.1391,0.1557
10,13,8,0.0862,0.1408
10,13,9,0.059,0.0444
10,13,10,0.1174,0.0845
10,13,11,0.1165,0.0945
10,13,12,0.1164,0.1173
10,13,13,0.1142,0.0649
10,13,14,0.0559,0.0562
10,13,15,0.0558,0.0794
10,13,16,0.0563,0.0585
10,13,17,0.0555,0.0515
10,13,18,0.1467,0.124
10,13,19,0.2465,0.3019
10,13,20,0.2481,0.1969
10,13,21,0.2268,0.3315
10,13,22,0.1604,0.2379
10,13,23,0.1186,0.1262
10,14,0,0.0943,0.094
10,14,1,0.0782,0.0984
10,14,2,0.0693,0.0883
10,14,3,0.0653,0.0522
10,14,4,0.0699,0.0607
10,14,5,0.0766,0.0513
10,14,6,0.1046,0.1153
10,14,7,0.1391,0.1623
10,14,8,0.0862,0.0571
10,14,9,0.059,0.0523
10,14,10,0.1174,0.0778
10,14,11,0.1165,0.0903
10,14,12,0.1164,0.1324
10,14,13,0.1142,0.0933
10,14,14,0.0559,0.0517
10,14,15,0.0558,0.0331
10,14,16,0.0563,0.059
10,14,17,0.0555,0.0549
10,14,18,0.1467,0.12
10,14,19,0.2465,0.2349
10,14,20,0.2481,0.2593
10,14,21,0.2268,0.1806
10,14,22,0.1604,0.1012
10,14,23,0.1186,0.1722
10,15,0,0.0943,0.0794
10,15,1,0.0782,0.0763
10,15,2,0.0693,0.0868
10,15,3,0.0653,0.123
10,15,4,0.0699,0.0482
10,15,5,0.0766,0.0852
10,15,6,0.1046,0.0861
10,15,7,0.1391,0.1204
10,15,8,0.0862,0.0707
10,15,9,0.059,0.0424
10,15,10,0.1174,0.1161
10,15,11,0.1165,0.0735
10,15,12,0.1164,0.1439
10,15,13,0.1142,0.1158
10,15,14,0.0559,0.0618
10,15,15,0.0558,0.0493
10,15,16,0.0563,0.0512
10,15,17,0.0555,0.0595
10,15,18,0.1467,0.104
10,15,19,0.2465,0.2244
10,15,20,0.2481,0.1948
10,15,21,0.2268,0.1763
10,15,22,0.1604,0.0758
10,15,23,0.1186,0.1583
10,16,0,0.0943,0.0781
10,16,1,0.0782,0.101
10,16,2,0.0693,0.0878
10,16,3,0.0653,0.0443
10,16,4,0.0699,0.0509
10,16,5,0.0766,0.1256
10,16,6,0.1046,0.1504
10,16,7,0.1391,0.138
10,16,8,0.0862,0.0918
10,16,9,0.059,0.0497
10,16,10,0.1174,0.13
10,16,11,0.1165,0.0956
10,16,12,0.1164,0.0572
10,16,13,0.1142,0.0765
10,16,14,0.0559,0.0562
10,16,15,0.0558,0.04
10,16,16,0.0563,0.0554
10,16,17,0.0555,0.0406
10,16,18,0.1467,0.118
10,16,19,0.2465,0.2991
10,16,20,0.2481,0.2635
10,16,21,0.2268,0.2263
10,16,22,0.1604,0.1956
10,16,23,0.1186,0.1329
10,17,0,0.0943,0.1284
10,17,1,0.0782,0.0692
10,17,2,0.0693,0.0619
10,17,3,0.0653,0.0441
10,17,4,0.0699,0.0624
10,17,5,0.0766,0.0951
10,17,6,0.1046,0.1386
10,17,7,0.1391,0.1725
10,17,8,0.0862,0.0475
10,17,9,0.059,0.075
10,17,10,0.1174,0.0634
10,17,11,0.1165,0.1426
10,17,12,0.1164,0.1057
10,17,13,0.1142,0.1343
10,17,14,0.0559,0.0373
10,17,15,0.0558,0.0721
10,17,16,0.0563,0.0357
10,17,17,0.0555,0.0463
10,17,18,0.1467,0.1101
10,17,19,0.2465,0.1384
10,17,20,0.2481,0.254
10,17,21,0.2268,0.3292
10,17,22,0.1604,0.2673
10,17,23,0.1186,0.1215
10,18,0,0.0943,0.1207
10,18,1,0.0782,0.0827
10,18,2,0.0693,0.0779
10,18,3,0.0653,0.0598
10,18,4,0.0699,0.0733
10,18,5,0.0766,0.0869
10,18,6,0.1046,0.0895
10,18,7,0.1391,0.1364
10,18,8,0.0862,0.085
10,18,9,0.059,0.0712
10,18,10,0.1174,0.0861
10,18,11,0.1165,0.115
10,18,12,0.1164,0.172
10,18,13,0.1142,0.1474
10,18,14,0.0559,0.0747
10,18,15,0.0558,0.0561
10,18,16,0.0563,0.0609
10,18,17,0.0555,0.0694
10,18,18,0.1467,0.2039
10,18,19,0.2465,0.1262
10,18,20,0.2481,0.1665
10,18,21,0.2268,0.301
10,18,22,0.1604,0.1493
10,18,23,0.1186,0.0987
10,19,0,0.0943,0.0647
10,19,1,0.0782,0.0674
10,19,2,0.0693,0.045
10,19,3,0.0653,0.0995
10,19,4,0.0699,0.0695
10,19,5,0.0766,0.0755
10,19,6,0.1046,0.12
10,19,7,0.1391,0.1726
10,19,8,0.0862,0.1066
10,19,9,0.059,0.0749
10,19,10,0.1174,0.0989
10,19,11,0.1165,0.1078
10,19,12,0.1164,0.1387
10,19,13,0.1142,0.0992
10,19,14,0.0559,0.0558
10,19,15,0.0558,0.0614
10,19,16,0.0563,0.0674
10,19,17,0.0555,0.0309
10,19,18,0.1467,0.1729
10,19,19,0.2465,0.2321
10,19,20,0.2481,0.292
10,19,21,0.2268,0.2709
10,19,22,0.1604,0.2248
10,19,23,0.1186,0.1588
10,20,0,0.0943,0.1261
10,20,1,0.0782,0.1064
10,20,2,0.0693,0.0743
10,20,3,0.0653,0.0659
10,20,4,0.0699,0.0852
10,20,5,0.0766,0.0906
10,20,6,0.1046,0.0965
10,20,7,0.1391,0.1532
10,20,8,0.0862,0.0855
10,20,9,0.059,0.0464
10,20,10,0.1174,0.1552
10,20,11,0.1165,0.1181
10,20,12,0.1164,0.176
10,20,13,0.1142,0.0678
10,20,14,0.0559,0.0481
10,20,15,0.0558,0.0563
10,20,16,0.0563,0.0724
10,20,17,0.0555,0.0611
10,20,18,0.1467,0.1581
10,20,19,0.2465,0.177
10,20,20,0.2481,0.1764
10,20,21,0.2268,0.2451
10,20,22,0.1604,0.1057
10,20,23,0.1186,0.1028
10,21,0,0.0943,0.1061
10,21,1,0.0782,0.059
10,21,2,0.0693,0.0971
10,21,3,0.0653,0.0853
10,21,4,0.0699,0.0425
10,21,5,0.0766,0.0587
10,21,6,0.1046,0.0448
10,21,7,0.1391,0.1119
10,21,8,0.0862,0.1027
10,21,9,0.059,0.0529
10,21,10,0.1174,0.1309
10,21,11,0.1165,0.0721
10,21,12,0.1164,0.1396
10,21,13,0.1142,0.0984
10,21,14,0.0559,0.0561
10,21,15,0.0558,0.0545
10,21,16,0.0563,0.0384
10,21,17,0.0555,0.0395
10,21,18,0.1467,0.1822
10,21,19,0.2465,0.2711
10,21,20,0.2481,0.3133
10,21,21,0.2268,0.2452
10,21,22,0.1604,0.1661
10,21,23,0.1186,0.0674
10,22,0,0.0943,0.0879
10,22,1,0.0782,0.0777
10,22,2,0.0693,0.1031
10,22,3,0.0653,0.0766
10,22,4,0.0699,0.0968
10,22,5,0.0766,0.088
10,22,6,0.1046,0.086
10,22,7,0.1391,0.1432
10,22,8,0.0862,0.0913
10,22,9,0.059,0.0452
10,22,10,0.1174,0.1061
10,22,11,0.1165,0.1105
10,22,12,0.1164,0.1631
10,22,13,0.1142,0.0548
10,22,14,0.0559,0.0727
10,22,15,0.0558,0.0427
10,22,16,0.0563,0.037
10,22,17,0.0555,0.0719
10,22,18,0.1467,0.1735
10,22,19,0.2465,0.3238
10,22,20,0.2481,0.2978
10,22,21,0.2268,0.3436
10,22,22,0.1604,0.1828
10,22,23,0.1186,0.114
10,23,0,0.0943,0.1024
10,23,1,0.0782,0.1025
10,23,2,0.0693,0.0558
10,23,3,0.0653,0.0547
10,23,4,0.0699,0.0645
10,23,5,0.0766,0.0363
10,23,6,0.1046,0.1082
10,23,7,0.1391,0.0735
10,23,8,0.0862,0.0874
10,23,9,0.059,0.0718
10,23,10,0.1174,0.1034
10,23,11,0.1165,0.1653
10,23,12,0.1164,0.0739
10,23,13,0.1142,0.1482
10,23,14,0.0559,0.0653
10,23,15,0.0558,0.0319
10,23,16,0.0563,0.0945
10,23,17,0.0555,0.0546
10,23,18,0.1467,0.1145
10,23,19,0.2465,0.1598
10,23,20,0.2481,0.2345
10,23,21,0.2268,0.2196
10,23,22,0.1604,0.1645
10,23,23,0.1186,0.1098
10,24,0,0.0943,0.1093
10,24,1,0.0782,0.0706
10,24,2,0.0693,0.0358
10,24,3,0.0653,0.0629
10,24,4,0.0699,0.0285
10,24,5,0.0766,0.0834
10,24,6,0.1046,0.079
10,24,7,0.1391,0.1448
10,24,8,0.0862,0.1145
10,24,9,0.059,0.045
10,24,10,0.1174,0.1485
10,24,11,0.1165,0.1038
10,24,12,0.1164,0.1674
10,24,13,0.1142,0.1038
10,24,14,0.0559,0.0441
10,24,15,0.0558,0.0654
10,24,16,0.0563,0.0502
10,24,17,0.0555,0.0438
10,24,18,0.1467,0.1292
10,24,19,0.2465,0.2438
10,24,20,0.2481,0.3314
10,24,21,0.2268,0.1171
10,24,22,0.1604,0.1613
10,24,23,0.1186,0.1372
10,25,0,0.0943,0.0989
10,25,1,0.0782,0.1038
10,25,2,0.0693,0.068
10,25,3,0.0653,0.0623
10,25,4,0.0699,0.0803
10,25,5,0.0766,0.0785
10,25,6,0.1046,0.0944
10,25,7,0.1391,0.1571
10,25,8,0.0862,0.0722
10,25,9,0.059,0.05
10,25,10,0.1174,0.1019
10,25,11,0.1165,0.1559
10,25,12,0.1164,0.0227
10,25,13,0.1142,0.1255
10,25,14,0.0559,0.0564
10,25,15,0.0558,0.0324
10,25,16,0.0563,0.0607
10,25,17,0.0555,0.0621
10,25,18,0.1467,0.1683
10,25,19,0.2465,0.0831
10,25,20,0.2481,0.3329
10,25,21,0.2268,0.185
10,25,22,0.1604,0.1879
10,25,23,0.1186,0.1406
10,26,0,0.0943,0.0736
10,26,1,0.0782,0.0911
10,26,2,0.0693,0.0626
10,26,3,0.0653,0.0315
10,26,4,0.0699,0.0903
10,26,5,0.0766,0.0617
10,26,6,0.1046,0.0822
10,26,7,0.1391,0.1251
10,26,8,0.0862,0.0921
10,26,9,0.059,0.0582
10,26,10,0.1174,0.1334
10,26,11,0.1165,0.0775
10,26,12,0.1164,0.0948
10,26,13,0.1142,0.1109
10,26,14,0.0559,0.0824
10,26,15,0.0558,0.0542
10,26,16,0.0563,0.0716
10,26,17,0.0555,0.0561
10,26,18,0.1467,0.129
10,26,19,0.2465,0.2313
10,26,20,0.2481,0.2377
10,26,21,0.2268,0.261
10,26,22,0.1604,0.2155
10,26,23,0.1186,0.1293
10,27,0,0.0943,0.1223
10,27,1,0.0782,0.0593
10,27,2,0.0693,0.0621
10,27,3,0.0653,0.0535
10,27,4,0.0699,0.0754
10,27,5,0.0766,0.0697
10,27,6,0.1046,0.1237
10,27,7,0.1391,0.1068
10,27,8,0.0862,0.0871
10,27,9,0.059,0.0692
10,27,10,0.1174,0.0568
10,27,11,0.1165,0.1782
10,27,12,0.1164,0.1081
10,27,13,0.1142,0.0564
10,27,14,0.0559,0.0581
10,27,15,0.0558,0.0563
10,27,16,0.0563,0.0552
10,27,17,0.0555,0.0693
10,27,18,0.1467,0.1741
10,27,19,0.2465,0.2649
10,27,20,0.2481,0.2761
10,27,21,0.2268,0.2209
10,27,22,0.1604,0.2316
10,27,23,0.1186,0.0748
10,28,0,0.0943,0.0976
10,28,1,0.0782,0.0795
10,28,2,0.0693,0.0834
10,28,3,0.0653,0.0516
10,28,4,0.0699,0.0394
10,28,5,0.0766,0.0796
10,28,6,0.1046,0.1119
10,28,7,0.1391,0.191
10,28,8,0.0862,0.0588
10,28,9,0.059,0.0761
10,28,10,0.1174,0.1868
10,28,11,0.1165,0.1055
10,28,12,0.1164,0.0788
10,28,13,0.1142,0.1026
10,28,14,0.0559,0.0561
10,28,15,0.0558,0.0637
10,28,16,0.0563,0.048
10,28,17,0.0555,0.0771
10,28,18,0.1467,0.1058
10,28,19,0.2465,0.1393
10,28,20,0.2481,0.3168
10,28,21,0.2268,0.0978
10,28,22,0.1604,0.1522
10,28,23,0.1186,0.2111
10,29,0,0.0943,0.094
10,29,1,0.0782,0.0563
10,29,2,0.0693,0.0683
10,29,3,0.0653,0.0645
10,29,4,0.0699,0.0727
10,29,5,0.0766,0.0893
10,29,6,0.1046,0.0774
10,29,7,0.1391,0.1978
10,29,8,0.0862,0.0915
10,29,9,0.059,0.0698
10,29,10,0.1174,0.0989
10,29,11,0.1165,0.1539
10,29,12,0.1164,0.1089
10,29,13,0.1142,0.1221
10,29,14,0.0559,0.0429
10,29,15,0.0558,0.0419
10,29,16,0.0563,0.066
10,29,17,0.0555,0.0494
10,29,18,0.1467,0.1154
10,29,19,0.2465,0.2069
10,29,20,0.2481,0.2915
10,29,21,0.2268,0.1911
10,29,22,0.1604,0.1557
10,29,23,0.1186,0.1191
10,30,0,0.0943,0.0491
10,30,1,0.0782,0.0494
10,30,2,0.0693,0.0751
10,30,3,0.0653,0.0533
10,30,4,0.0699,0.0884
10,30,5,0.0766,0.0951
10,30,6,0.1046,0.1234
10,30,7,0.1391,0.2024
10,30,8,0.0862,0.0844
10,30,9,0.059,0.0686
10,30,10,0.1174,0.1002
10,30,11,0.1165,0.1879
10,30,12,0.1164,0.1741
10,30,13,0.1142,0.1145
10,30,14,0.0559,0.0613
10,30,15,0.0558,0.0748
10,30,16,0.0563,0.0543
10,30,17,0.0555,0.0464
10,30,18,0.1467,0.1788
10,30,19,0.2465,0.2513
10,30,20,0.2481,0.2595
10,30,21,0.2268,0.1795
10,30,22,0.1604,0.0915
10,30,23,0.1186,0.1256
10,31,0,0.0943,0.1157
10,31,1,0.0782,0.0738
10,31,2,0.0693,0.0942
10,31,3,0.0653,0.0538
10,31,4,0.0699,0.0515
10,31,5,0.0766,0.0753
10,31,6,0.1046,0.1024
10,31,7,0.1391,0.1659
10,31,8,0.0862,0.0695
10,31,9,0.059,0.0792
10,31,10,0.1174,0.1751
10,31,11,0.1165,0.1153
10,31,12,0.1164,0.1527
10,31,13,0.1142,0.084
10,31,14,0.0559,0.0709
10,31,15,0.0558,0.0704
10,31,16,0.0563,0.0685
10,31,17,0.0555,0.0553
10,31,18,0.1467,0.0384
10,31,19,0.2465,0.207
10,31,20,0.2481,0.2093
10,31,21,0.2268,0.1713
10,31,22,0.1604,0.1653
10,31,23,0.1186,0.1062
11,1,0,0.0996,0.079
11,1,1,0.0826,0.0607
11,1,2,0.0731,0.0601
11,1,3,0.069,0.0883
11,1,4,0.0738,0.0616
11,1,5,0.0808,0.0704
11,1,6,0.1104,0.0978
11,1,7,0.1469,0.1593
11,1,8,0.091,0.1014
11,1,9,0.0623,0.0149
11,1,10,0.1239,0.1555
11,1,11,0.1229,0.1671
11,1,12,0.1228,0.0906
11,1,13,0.1206,0.0913
11,1,14,0.059,0.0524
11,1,15,0.0589,0.0478
11,1,16,0.0595,0.0628
11,1,17,0.0586,0.0301
11,1,18,0.1548,0.1116
11,1,19,0.2602,0.3603
11,1,20,0.2619,0.2011
11,1,21,0.2394,0.3138
11,1,22,0.1693,0.1843
11,1,23,0.1252,0.0686
11,2,0,0.0996,0.1154
11,2,1,0.0826,0.0801
11,2,2,0.0731,0.0648
11,2,3,0.069,0.0732
11,2,4,0.0738,0.0826
11,2,5,0.0808,0.0951
11,2,6,0.1104,0.1429
11,2,7,0.1469,0.1619
11,2,8,0.091,0.0597
11,2,9,0.0623,0.0549
11,2,10,0.1239,0.215
11,2,11,0.1229,0.1452
11,2,12,0.1228,0.1956
11,2,13,0.1206,0.1626
11,2,14,0.059,0.0626
11,2,15,0.0589,0.0633
11,2,16,0.0595,0.0589
11,2,17,0.0586,0.0331
11,2,18,0.1548,0.1555
11,2,19,0.2602,0.339
11,2,20,0.2619,0.2227
11,2,21,0.2394,0.2641
11,2,22,0.1693,0.2053
11,2,23,0.1252,0.0967
11,3,0,0.0996,0.0883
11,3,1,0.0826,0.0615
11,3,2,0.0731,0.0581
11,3,3,0.069,0.0468
11,3,4,0.0738,0.0572
11,3,5,0.0808,0.1095
11,3,6,0.1104,0.0851
11,3,7,0.1469,0.1515
11,3,8,0.091,0.0796
11,3,9,0.0623,0.0807
11,3,10,0.1239,0.1645
11,3,11,0.1229,0.1495
11,3,12,0.1228,0.1322
11,3,13,0.1206,0.1136
11,3,14,0.059,0.0414
11,3,15,0.0589,0.0875
11,3,16,0.0595,0.0482
11,3,17,0.0586,0.0683
11,3,18,0.1548,0.1959
11,3,19,0.2602,0.2241
11,3,20,0.2619,0.3299
11,3,21,0.2394,0.2851
11,3,22,0.1693,0.2424
11,3,23,0.1252,0.1105
11,4,0,0.0996,0.0676
11,4,1,0.0826,0.0721
11,4,2,0.0731,0.077
11,4,3,0.069,0.07
11,4,4,0.0738,0.0666
11,4,5,0.0808,0.0423
11,4,6,0.1104,0.1234
11,4,7,0.1469,0.2193
11,4,8,0.091,0.1016
11,4,9,0.0623,0.0718
11,4,10,0.1239,0.1416
11,4,11,0.1229,0.1351
11,4,12,0.1228,0.1514
11,4,13,0.1206,0.1325
11,4,14,0.059,0.0544
11,4,15,0.0589,0.0472
11,4,16,0.0595,0.0558
11,4,17,0.0586,0.0632
11,4,18,0.1548,0.1426
11,4,19,0.2602,0.2807
11,4,20,0.2619,0.2907
11,4,21,0.2394,0.2893
11,4,22,0.1693,0.2236
11,4,23,0.1252,0.1277
11,5,0,0.0996,0.067
11,5,1,0.0826,0.0754
11,5,2,0.0731,0.074
11,5,3,0.069,0.0373
11,5,4,0.0738,0.0994
11,5,5,0.0808,0.0837
11,5,6,0.1104,0.1209
11,5,7,0.1469,0.197
11,5,8,0.091,0.0767
11,5,9,0.0623,0.0713
11,5,10,0.1239,0.1205
11,5,11,0.1229,0.1173
11,5,12,0.1228,0.0991
11,5,13,0.1206,0.1708
11,5,14,0.059,0.0535
11,5,15,0.0589,0.0692
11,5,16,0.0595,0.0316
11,5,17,0.0586,0.0759
11,5,18,0.1548,0.1956
11,5,19,0.2602,0.2665
11,5,20,0.2619,0.2471
11,5,21,0.2394,0.2633
11,5,22,0.1693,0.2662
11,5,23,0.1252,0.07
11,6,0,0.0996,0.119
11,6,1,0.0826,0.0637
11,6,2,0.0731,0.0728
11,6,3,0.069,0.0647
11,6,4,0.0738,0.0659
11,6,5,0.0808,0.0806
11,6,6,0.1104,0.0791
11,6,7,0.1469,0.1847
11,6,8,0.091,0.0502
11,6,9,0.0623,0.0707
11,6,10,0.1239,0.1138
11,6,11,0.1229,0.0869
11,6,12,0.1228,0.129
11,6,13,0.1206,0.0736
11,6,14,0.059,0.0596
11,6,15,0.0589,0.0379
11,6,16,0.0595,0.0663
11,6,17,0.0586,0.0451
11,6,18,0.1548,0.1374
11,6,19,0.2602,0.2793
11,6,20,0.2619,0.2113
11,6,21,0.2394,0.2359
11,6,22,0.1693,0.1052
11,6,23,0.1252,0.145
11,7,0,0.0996,0.1435
11,7,1,0.0826,0.1402
11,7,2,0.0731,0.0748
11,7,3,0.069,0.0826
11,7,4,0.0738,0.041
11,7,5,0.0808,0.1112
11,7,6,0.1104,0.1318
11,7,7,0.1469,0.1291
11,7,8,0.091,0.1192
11,7,9,0.0623,0.0584
11,7,10,0.1239,0.1097
11,7,11,0.1229,0.1375
11,7,12,0.1228,0.0902
11,7,13,0.1206,0.1513
11,7,14,0.059,0.0434
11,7,15,0.0589,0.0434
11,7,16,0.0595,0.0459
11,7,17,0.0586,0.0697
11,7,18,0.1548,0.131
11,7,19,0.2602,0.1725
11,7,20,0.2619,0.2223
11,7,21,0.2394,0.2375
11,7,22,0.1693,0.1193
11,7,23,0.1252,0.0892
11,8,0,0.0996,0.1521
11,8,1,0.0826,0.0648
11,8,2,0.0731,0.0672
11,8,3,0.069,0.0626
11,8,4,0.0738,0.066
11,8,5,0.0808,0.0934
11,8,6,0.1104,0.1366
11,8,7,0.1469,0.1356
11,8,8,0.091,0.0629
11,8,9,0.0623,0.0822
11,8,10,0.1239,0.1209
11,8,11,0.1229,0.1761
11,8,12,0.1228,0.0539
11,8,13,0.1206,0.1264
11,8,14,0.059,0.0873
11,8,15,0.0589,0.0537
11,8,16,0.0595,0.0561
11,8,17,0.0586,0.0629
11,8,18,0.1548,0.1332
11,8,19,0.2602,0.2399
11,8,20,0.2619,0.2398
11,8,21,0.2394,0.2018
11,8,22,0.1693,0.2213
11,8,23,0.1252,0.1396
11,9,0,0.0996,0.1058
11,9,1,0.0826,0.0992
11,9,2,0.0731,0.0683
11,9,3,0.069,0.0556
11,9,4,0.0738,0.0627
11,9,5,0.0808,0.0809
11,9,6,0.1104,0.0812
11,9,7,0.1469,0.1285
11,9,8,0.091,0.0793
11,9,9,0.0623,0.0954
11,9,10,0.1239,0.038
11,9,11,0.1229,0.1174
11,9,12,0.1228,0.1758
11,9,13,0.1206,0.1242
11,9,14,0.059,0.0701
11,9,15,0.0589,0.0604
11,9,16,0.0595,0.0495
11,9,17,0.0586,0.0258
11,9,18,0.1548,0.1628
11,9,19,0.2602,0.2098
11,9,20,0.2619,0.2095
11,9,21,0.2394,0.2095
11,9,22,0.1693,0.2431
11,9,23,0.1252,0.2005
11,10,0,0.0996,0.105
11,10,1,0.0826,0.073
11,10,2,0.0731,0.0516
11,10,3,0.069,0.077
11,10,4,0.0738,0.1067
11,10,5,0.0808,0.0758
11,10,6,0.1104,0.0447
11,10,7,0.1469,0.1715
11,10,8,0.091,0.1134
11,10,9,0.0623,0.0376
11,10,10,0.1239,0.1293
11,10,11,0.1229,0.1368
11,10,12,0.1228,0.1206
11,10,13,0.1206,0.0967
11,10,14,0.059,0.074
11,10,15,0.0589,0.053
11,10,16,0.0595,0.0374
11,10,17,0.0586,0.0286
11,10,18,0.1548,0.2037
11,10,19,0.2602,0.3003
11,10,20,0.2619,0.2677
11,10,21,0.2394,0.213
11,10,22,0.1693,0.1469
11,10,23,0.1252,0.0915
11,11,0,0.0996,0.0888
11,11,1,0.0826,0.0388
11,11,2,0.0731,0.0597
